index,paths,label,bbox,width,height,dataset
2566,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_DIGUNKNOWN_IPHONE5SF_id42_s1_50.png,0,"[{'id': 0, 'bbox': (101, 112, 348, 348), 'score': [0.9350699782371521], 'center': (275, 286)}]",533,533,LCC_FASD
2529,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_C27F591FDI_LGG3D690_id43_s1_30.png,0,"[{'id': 0, 'bbox': (137, 191, 499, 499), 'score': [0.871448278427124], 'center': (386, 440)}]",755,755,LCC_FASD
223,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id116_s2_30.png,1,"[{'id': 0, 'bbox': (64, 93, 236, 236), 'score': [0.8846786618232727], 'center': (182, 211)}]",358,358,LCC_FASD
1886,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1518.png,0,"[{'id': 0, 'bbox': (124, 116, 280, 280), 'score': [0.8809837102890015], 'center': (264, 256)}]",462,462,LCC_FASD
1238,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SSMP2250_LVP1M_id39_s1_85.png,0,"[{'id': 0, 'bbox': (71, 74, 221, 221), 'score': [0.9490717649459839], 'center': (181, 184)}]",356,356,LCC_FASD
2228,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AAR7_IPHONE4S_id43_s0_81.png,0,"[{'id': 0, 'bbox': (178, 258, 634, 634), 'score': [0.8627550005912781], 'center': (495, 575)}]",1028,1028,LCC_FASD
1079,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S0_id43_s0_46.png,0,"[{'id': 0, 'bbox': (30, 61, 162, 162), 'score': [0.9054946303367615], 'center': (111, 142)}]",236,236,LCC_FASD
97,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id9_s0_60.png,1,"[{'id': 0, 'bbox': (61, 92, 280, 280), 'score': [0.9578179717063904], 'center': (201, 232)}]",419,419,LCC_FASD
1010,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PBQ5WTS_ZTEBA2_id48_s1_30.png,0,"[{'id': 0, 'bbox': (49, 53, 166, 166), 'score': [0.8918503522872925], 'center': (132, 136)}]",253,253,LCC_FASD
1768,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1399.png,0,"[{'id': 0, 'bbox': (103, 106, 264, 264), 'score': [0.8936901092529297], 'center': (235, 238)}]",417,417,LCC_FASD
2562,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_DIGUNKNOWN_IPHONE5SF_id42_s1_141.png,0,"[{'id': 0, 'bbox': (137, 93, 389, 389), 'score': [0.9633423686027527], 'center': (331, 287)}]",581,581,LCC_FASD
2918,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S0_id48_s1_15.png,0,"[{'id': 0, 'bbox': (102, 107, 307, 307), 'score': [0.8807753324508667], 'center': (255, 260)}]",488,488,LCC_FASD
594,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7B_id0_s0_120.png,0,"[{'id': 0, 'bbox': (111, 179, 441, 441), 'score': [0.893803596496582], 'center': (331, 399)}]",654,654,LCC_FASD
104,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id5_s2_150.png,1,"[{'id': 0, 'bbox': (104, 136, 366, 366), 'score': [0.9265811443328857], 'center': (287, 319)}]",592,592,LCC_FASD
1963,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_NEC90GX2_ZC554KL_id0_s0_60.png,0,"[{'id': 0, 'bbox': (68, 117, 311, 311), 'score': [0.8696000576019287], 'center': (223, 272)}]",444,444,LCC_FASD
2896,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S0_id43_s0_93.png,0,"[{'id': 0, 'bbox': (86, 141, 404, 404), 'score': [0.9055901169776917], 'center': (288, 343)}]",580,580,LCC_FASD
35,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1659.png,0,"[{'id': 0, 'bbox': (91, 126, 392, 392), 'score': [0.8520588278770447], 'center': (287, 322)}]",600,600,LCC_FASD
2704,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP3165NGW_IPADA1893_id39_s0_34.png,0,"[{'id': 0, 'bbox': (78, 96, 221, 221), 'score': [0.9027279019355774], 'center': (188, 206)}]",364,364,LCC_FASD
1968,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S1_id48_s1_106.png,0,"[{'id': 0, 'bbox': (26, 94, 275, 275), 'score': [0.8417432904243469], 'center': (163, 231)}]",395,395,LCC_FASD
2068,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_ZE520KL_id43_s1_87.png,0,"[{'id': 0, 'bbox': (184, 244, 655, 655), 'score': [0.8995885252952576], 'center': (511, 571)}]",1001,1001,LCC_FASD
2150,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id12_s2_120.png,0,"[{'id': 0, 'bbox': (89, 92, 254, 254), 'score': [0.9530057311058044], 'center': (216, 219)}]",417,417,LCC_FASD
1876,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1508.png,0,"[{'id': 0, 'bbox': (73, 61, 189, 189), 'score': [0.8280562162399292], 'center': (167, 155)}]",280,280,LCC_FASD
985,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PBQ5WTS_ZTEBA2_id43_s0_117.png,0,"[{'id': 0, 'bbox': (37, 75, 192, 192), 'score': [0.8555644154548645], 'center': (133, 171)}]",284,284,LCC_FASD
1420,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1050.png,0,"[{'id': 0, 'bbox': (47, 86, 211, 211), 'score': [0.8964447379112244], 'center': (152, 191)}]",314,314,LCC_FASD
424,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6F_id0_s0_75.png,0,"[{'id': 0, 'bbox': (66, 105, 265, 265), 'score': [0.901462972164154], 'center': (198, 237)}]",391,391,LCC_FASD
54,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s0_150.png,1,"[{'id': 0, 'bbox': (115, 118, 318, 318), 'score': [0.9400938749313354], 'center': (274, 277)}]",532,532,LCC_FASD
111,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id81_s0_120.png,1,"[{'id': 0, 'bbox': (57, 118, 361, 361), 'score': [0.9233238101005554], 'center': (237, 298)}]",480,480,LCC_FASD
2108,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id0_s1_90.png,0,"[{'id': 0, 'bbox': (46, 92, 275, 275), 'score': [0.8630490303039551], 'center': (183, 229)}]",354,354,LCC_FASD
439,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6F_id0_s2_15.png,0,"[{'id': 0, 'bbox': (84, 106, 261, 261), 'score': [0.8893380165100098], 'center': (214, 236)}]",409,409,LCC_FASD
1122,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S1_id43_s1_45.png,0,"[{'id': 0, 'bbox': (57, 66, 150, 150), 'score': [0.8494048714637756], 'center': (132, 141)}]",251,251,LCC_FASD
235,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_G780_REDMI4X_id0_s2_60.png,0,"[{'id': 0, 'bbox': (41, 58, 135, 135), 'score': [0.9095335602760315], 'center': (108, 125)}]",211,211,LCC_FASD
2114,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_LG58020157_DOOX5MP_id43_s0_46.png,0,"[{'id': 0, 'bbox': (46, 66, 166, 166), 'score': [0.9142811298370361], 'center': (129, 149)}]",264,264,LCC_FASD
2360,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_ASM710N_MEIZUM2MINI_id48_s1_15.png,0,"[{'id': 0, 'bbox': (38, 58, 294, 294), 'score': [0.7444217205047607], 'center': (185, 205)}]",347,347,LCC_FASD
154,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/SIC320_id161_s0_30.png,1,"[{'id': 0, 'bbox': (73, 111, 290, 290), 'score': [0.9013999104499817], 'center': (218, 256)}]",428,428,LCC_FASD
1566,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1197.png,0,"[{'id': 0, 'bbox': (113, 142, 354, 354), 'score': [0.9240379929542542], 'center': (290, 319)}]",541,541,LCC_FASD
604,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7B_id0_s1_105.png,0,"[{'id': 0, 'bbox': (104, 190, 477, 477), 'score': [0.8555006384849548], 'center': (342, 428)}]",650,650,LCC_FASD
294,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id122_s0_30.png,1,"[{'id': 0, 'bbox': (117, 153, 417, 417), 'score': [0.9025549292564392], 'center': (325, 361)}]",654,654,LCC_FASD
2387,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AUNKNOWN_HUAWEIU22_id43_s0_81.png,0,"[{'id': 0, 'bbox': (72, 118, 286, 286), 'score': [0.923045814037323], 'center': (215, 261)}]",457,457,LCC_FASD
367,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id48_s0_150.png,1,"[{'id': 0, 'bbox': (84, 120, 323, 323), 'score': [0.9102228879928589], 'center': (245, 281)}]",480,480,LCC_FASD
2784,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HPPEXP_IPHONE5SB_id43_s0_30.png,0,"[{'id': 0, 'bbox': (92, 165, 362, 362), 'score': [0.6551997065544128], 'center': (273, 346)}]",604,604,LCC_FASD
496,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6F_id9_s0_120.png,0,"[{'id': 0, 'bbox': (60, 89, 266, 266), 'score': [0.9407494068145752], 'center': (193, 222)}]",400,400,LCC_FASD
310,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_I2269VWM_DOOX30_id0_s1_150.png,0,"[{'id': 0, 'bbox': (54, 108, 310, 310), 'score': [0.8552375435829163], 'center': (209, 263)}]",401,401,LCC_FASD
1822,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1453.png,0,"[{'id': 0, 'bbox': (18, 22, 69, 69), 'score': [0.87893146276474], 'center': (52, 56)}]",99,99,LCC_FASD
1756,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1387.png,0,"[{'id': 0, 'bbox': (118, 138, 307, 307), 'score': [0.9302617311477661], 'center': (271, 291)}]",544,544,LCC_FASD
139,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/PBUNKNOWN_id169_s0_120.png,1,"[{'id': 0, 'bbox': (87, 95, 268, 268), 'score': [0.8660011291503906], 'center': (221, 229)}]",418,418,LCC_FASD
115,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id81_s0_150.png,1,"[{'id': 0, 'bbox': (63, 130, 362, 362), 'score': [0.9308686852455139], 'center': (244, 311)}]",493,493,LCC_FASD
2858,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_GZS4020_id29_s0_30.png,0,"[{'id': 0, 'bbox': (114, 141, 376, 376), 'score': [0.8940847516059875], 'center': (302, 329)}]",582,582,LCC_FASD
1084,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S0_id43_s1_120.png,0,"[{'id': 0, 'bbox': (46, 58, 148, 148), 'score': [0.8802508115768433], 'center': (120, 132)}]",231,231,LCC_FASD
782,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE8F_id0_s0_105.png,0,"[{'id': 0, 'bbox': (85, 137, 355, 355), 'score': [0.8759585022926331], 'center': (262, 314)}]",520,520,LCC_FASD
2273,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_MSIGS60_SGJ5_id42_s0_75.png,0,"[{'id': 0, 'bbox': (207, 206, 495, 495), 'score': [0.9259565472602844], 'center': (454, 453)}]",852,852,LCC_FASD
317,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_I2269VWM_DOOX30_id0_s2_120.png,0,"[{'id': 0, 'bbox': (72, 109, 255, 255), 'score': [0.9190248847007751], 'center': (199, 236)}]",391,391,LCC_FASD
2736,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HPE17J001ER_REDMIN3P_id39_s0_49.png,0,"[{'id': 0, 'bbox': (119, 154, 394, 394), 'score': [0.9220460653305054], 'center': (316, 351)}]",618,618,LCC_FASD
1470,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1101.png,0,"[{'id': 0, 'bbox': (116, 127, 309, 309), 'score': [0.8508795499801636], 'center': (270, 281)}]",502,502,LCC_FASD
28,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id0_s1_75.png,1,"[{'id': 0, 'bbox': (61, 117, 306, 306), 'score': [0.857269287109375], 'center': (214, 270)}]",413,413,LCC_FASD
2135,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_LG58020157_LP770_id42_s0_75.png,0,"[{'id': 0, 'bbox': (49, 60, 148, 148), 'score': [0.8539035320281982], 'center': (123, 134)}]",242,242,LCC_FASD
2683,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP250_MEIZUM3S_id39_s1_56.png,0,"[{'id': 0, 'bbox': (73, 83, 190, 190), 'score': [0.9310784339904785], 'center': (168, 178)}]",321,321,LCC_FASD
2661,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP250G6_XPERIAZ5_id43_s1_152.png,0,"[{'id': 0, 'bbox': (144, 202, 433, 433), 'score': [0.8691027760505676], 'center': (360, 418)}]",694,694,LCC_FASD
1383,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1013.png,0,"[{'id': 0, 'bbox': (142, 155, 402, 402), 'score': [0.8630658388137817], 'center': (343, 356)}]",641,641,LCC_FASD
2744,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HPE17J001ER_REDMIN3P_id43_s0_46.png,0,"[{'id': 0, 'bbox': (87, 200, 507, 507), 'score': [0.9187337756156921], 'center': (340, 453)}]",758,758,LCC_FASD
79,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1703.png,0,"[{'id': 0, 'bbox': (79, 86, 218, 218), 'score': [0.9116463661193848], 'center': (188, 195)}]",355,355,LCC_FASD
119,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id81_s0_90.png,1,"[{'id': 0, 'bbox': (60, 123, 361, 361), 'score': [0.9235972166061401], 'center': (240, 303)}]",481,481,LCC_FASD
347,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_I2269VWM_DOOX30_id12_s1_15.png,0,"[{'id': 0, 'bbox': (96, 116, 295, 295), 'score': [0.9121148586273193], 'center': (243, 263)}]",470,470,LCC_FASD
111,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id81_s0_120.png,1,"[{'id': 0, 'bbox': (57, 118, 361, 361), 'score': [0.9233238101005554], 'center': (237, 298)}]",480,480,LCC_FASD
867,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE8F_id5_s1_30.png,0,"[{'id': 0, 'bbox': (99, 124, 341, 341), 'score': [0.9041131734848022], 'center': (269, 294)}]",505,505,LCC_FASD
596,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7B_id0_s0_15.png,0,"[{'id': 0, 'bbox': (104, 172, 438, 438), 'score': [0.8851251602172852], 'center': (323, 391)}]",640,640,LCC_FASD
2946,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1579.png,0,"[{'id': 0, 'bbox': (126, 202, 429, 429), 'score': [0.9048106670379639], 'center': (340, 416)}]",702,702,LCC_FASD
210,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_G780_REDMI4X_id0_s0_15.png,0,"[{'id': 0, 'bbox': (32, 53, 139, 139), 'score': [0.8670665621757507], 'center': (101, 122)}]",200,200,LCC_FASD
1171,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SRV508_IPHONE5SF_id42_s0_84.png,0,"[{'id': 0, 'bbox': (58, 92, 240, 240), 'score': [0.9352512359619141], 'center': (178, 212)}]",399,399,LCC_FASD
1580,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1211.png,0,"[{'id': 0, 'bbox': (38, 42, 116, 116), 'score': [0.8100445866584778], 'center': (96, 100)}]",186,186,LCC_FASD
2722,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP3165NGW_IPADA1893_id43_s1_60.png,0,"[{'id': 0, 'bbox': (90, 107, 313, 313), 'score': [0.8669998049736023], 'center': (246, 263)}]",480,480,LCC_FASD
2298,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_P223V5LSB_LS650_id42_s0_151.png,0,"[{'id': 0, 'bbox': (99, 114, 241, 241), 'score': [0.8943596482276917], 'center': (219, 234)}]",429,429,LCC_FASD
781,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7F_id9_s0_90.png,0,"[{'id': 0, 'bbox': (81, 121, 362, 362), 'score': [0.9376255869865417], 'center': (262, 302)}]",546,546,LCC_FASD
1328,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_VSVA2231WA_MEIZUM3S_id48_s0_120.png,0,"[{'id': 0, 'bbox': (123, 164, 455, 455), 'score': [0.9193558096885681], 'center': (350, 391)}]",692,692,LCC_FASD
1483,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1114.png,0,"[{'id': 0, 'bbox': (151, 152, 345, 345), 'score': [0.8659494519233704], 'center': (323, 324)}]",603,603,LCC_FASD
1965,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S1_id48_s0_60.png,0,"[{'id': 0, 'bbox': (63, 80, 243, 243), 'score': [0.9203428030014038], 'center': (184, 201)}]",356,356,LCC_FASD
290,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_G780_REDMI4X_id9_s0_135.png,0,"[{'id': 0, 'bbox': (31, 49, 136, 136), 'score': [0.955707311630249], 'center': (99, 117)}]",211,211,LCC_FASD
2926,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S1_id39_s1_30.png,0,"[{'id': 0, 'bbox': (85, 90, 267, 267), 'score': [0.9335028529167175], 'center': (218, 223)}]",427,427,LCC_FASD
996,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PBQ5WTS_ZTEBA2_id43_s1_120.png,0,"[{'id': 0, 'bbox': (65, 90, 193, 193), 'score': [0.8993023633956909], 'center': (161, 186)}]",316,316,LCC_FASD
1104,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S1_id39_s0_31.png,0,"[{'id': 0, 'bbox': (45, 36, 111, 111), 'score': [0.8396890759468079], 'center': (100, 91)}]",174,174,LCC_FASD
136,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/MSIGT72_id164_s0_75.png,1,"[{'id': 0, 'bbox': (161, 194, 549, 548), 'score': [0.9101591110229492], 'center': (435, 468)}]",874,874,LCC_FASD
1092,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S0_id43_s1_90.png,0,"[{'id': 0, 'bbox': (54, 73, 138, 138), 'score': [0.8730228543281555], 'center': (123, 142)}]",241,241,LCC_FASD
2528,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_C27F591FDI_LGG3D690_id43_s1_150.png,0,"[{'id': 0, 'bbox': (131, 161, 455, 455), 'score': [0.8497794270515442], 'center': (358, 388)}]",691,691,LCC_FASD
326,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_I2269VWM_DOOX30_id0_s2_90.png,0,"[{'id': 0, 'bbox': (78, 111, 256, 256), 'score': [0.9139991402626038], 'center': (206, 239)}]",400,400,LCC_FASD
1482,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1113.png,0,"[{'id': 0, 'bbox': (111, 110, 339, 339), 'score': [0.8717517256736755], 'center': (280, 279)}]",525,525,LCC_FASD
126,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id9_s2_30.png,1,"[{'id': 0, 'bbox': (150, 176, 457, 457), 'score': [0.9500994086265564], 'center': (378, 404)}]",733,733,LCC_FASD
132,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/MSIGT72_id164_s0_120.png,1,"[{'id': 0, 'bbox': (184, 195, 544, 544), 'score': [0.8885190486907959], 'center': (456, 467)}]",866,866,LCC_FASD
1334,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_VSVA2231WA_MEIZUM3S_id48_s0_60.png,0,"[{'id': 0, 'bbox': (121, 161, 448, 448), 'score': [0.9130522012710571], 'center': (345, 385)}]",677,677,LCC_FASD
2328,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AEME725_HONOR6CP_id48_s1_45.png,0,"[{'id': 0, 'bbox': (75, 94, 313, 313), 'score': [0.823081910610199], 'center': (231, 250)}]",440,440,LCC_FASD
1688,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1319.png,0,"[{'id': 0, 'bbox': (8, 34, 144, 144), 'score': [0.859361469745636], 'center': (80, 106)}]",176,176,LCC_FASD
341,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id39_s1_75.png,1,"[{'id': 0, 'bbox': (109, 112, 337, 337), 'score': [0.9443138241767883], 'center': (277, 280)}]",520,520,LCC_FASD
905,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_X014D_id12_s0_120.png,0,"[{'id': 0, 'bbox': (75, 81, 239, 239), 'score': [0.9159173965454102], 'center': (194, 200)}]",391,391,LCC_FASD
301,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id123_s0_135.png,1,"[{'id': 0, 'bbox': (186, 310, 876, 876), 'score': [0.8870447278022766], 'center': (624, 748)}]",1295,1295,LCC_FASD
772,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7F_id9_s0_105.png,0,"[{'id': 0, 'bbox': (87, 126, 368, 367), 'score': [0.948839545249939], 'center': (271, 309)}]",560,560,LCC_FASD
2613,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_DV3360_LA6020A40_id42_s0_128.png,0,"[{'id': 0, 'bbox': (107, 123, 356, 356), 'score': [0.9033517837524414], 'center': (285, 301)}]",560,560,LCC_FASD
2664,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP250G6_XPERIAZ5_id43_s1_30.png,0,"[{'id': 0, 'bbox': (139, 202, 463, 463), 'score': [0.9084438681602478], 'center': (370, 433)}]",738,738,LCC_FASD
502,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6F_id9_s0_30.png,0,"[{'id': 0, 'bbox': (68, 94, 266, 266), 'score': [0.9465400576591492], 'center': (201, 227)}]",410,410,LCC_FASD
814,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE8F_id0_s3_121.png,0,"[{'id': 0, 'bbox': (61, 130, 345, 345), 'score': [0.8352704048156738], 'center': (233, 302)}]",469,469,LCC_FASD
321,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id29_s0_30.png,1,"[{'id': 0, 'bbox': (76, 104, 260, 260), 'score': [0.9192965030670166], 'center': (206, 234)}]",418,418,LCC_FASD
2081,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM20B370_BQ5204_id9_s0_135.png,0,"[{'id': 0, 'bbox': (119, 167, 417, 417), 'score': [0.9470078945159912], 'center': (327, 375)}]",667,667,LCC_FASD
1136,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SM943N_REDMIN5_id39_s1_110.png,0,"[{'id': 0, 'bbox': (66, 84, 210, 210), 'score': [0.9197746515274048], 'center': (171, 189)}]",338,338,LCC_FASD
2168,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id5_s0_90.png,0,"[{'id': 0, 'bbox': (107, 92, 272, 272), 'score': [0.9365465641021729], 'center': (243, 228)}]",436,436,LCC_FASD
744,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7F_id12_s2_120.png,0,"[{'id': 0, 'bbox': (131, 140, 394, 394), 'score': [0.924956202507019], 'center': (328, 337)}]",629,629,LCC_FASD
117,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id81_s0_75.png,1,"[{'id': 0, 'bbox': (59, 120, 366, 366), 'score': [0.9295870065689087], 'center': (242, 303)}]",481,481,LCC_FASD
1516,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1147.png,0,"[{'id': 0, 'bbox': (60, 71, 188, 187), 'score': [0.9303829669952393], 'center': (154, 164)}]",292,292,LCC_FASD
24,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id0_s1_45.png,1,"[{'id': 0, 'bbox': (61, 113, 312, 312), 'score': [0.8621180057525635], 'center': (217, 269)}]",413,413,LCC_FASD
917,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_X014D_id12_s1_135.png,0,"[{'id': 0, 'bbox': (81, 99, 240, 240), 'score': [0.8590989112854004], 'center': (201, 219)}]",391,391,LCC_FASD
2126,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_LG58020157_DOOX5MP_id48_s1_30.png,0,"[{'id': 0, 'bbox': (26, 33, 146, 146), 'score': [0.7882683873176575], 'center': (99, 106)}]",184,184,LCC_FASD
383,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id48_s2_108.png,1,"[{'id': 0, 'bbox': (99, 129, 351, 351), 'score': [0.8614044189453125], 'center': (274, 304)}]",539,539,LCC_FASD
104,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id5_s2_150.png,1,"[{'id': 0, 'bbox': (104, 136, 366, 366), 'score': [0.9265811443328857], 'center': (287, 319)}]",592,592,LCC_FASD
